Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2015-06-30,172.06671142578125,173.29546181848747,171.5902514653302,173.2452980690375,182925100
2015-07-01,173.4459228515625,173.88894033293766,172.66018988321343,173.63817259235734,135979900
2015-07-02,173.287109375,174.08956362412331,172.86916737650563,173.92238937564107,104373700
2015-07-06,172.79396057128906,173.57132665488814,171.79925646077314,171.99987323456276,117975400
2015-07-07,173.88055419921875,174.005931669229,170.61224543215388,172.9945193989469,173820200
2015-07-08,170.96334838867188,172.8273660816652,170.72930189603494,172.54316859125993,164020100
2015-07-09,171.27261352539062,173.32053937393576,171.16395728673342,173.0614046397183,144113100
2015-07-10,173.42919921875,173.847141195784,171.31441383532407,173.27037922674475,129456900
2015-07-13,175.34336853027344,175.45202476370065,174.64958336566815,174.69138011140603,106069400
2015-07-14,176.10401916503906,176.4133048903453,175.2430597428105,175.30157773974665,81709600
